id,sexo,nascimento_anomes,data_nascimento
aluno_0212858,F,2019-05,
aluno_0212859,F,2018-05,
aluno_0212860,F,2018-10,
aluno_0212861,F,2020-08,
aluno_0212862,F,2020-02,
aluno_0212863,F,2020-08,
aluno_0212864,F,2017-09,
aluno_0212865,F,2021-02,
aluno_0212866,F,2018-09,
aluno_0212867,F,2021-07,
aluno_0212868,F,2017-10,
aluno_0212869,F,2017-05,
aluno_0212870,F,2020-04,
aluno_0212871,F,2019-08,
aluno_0212872,F,2017-04,
aluno_0212873,F,2019-03,
aluno_0212874,F,2017-10,
aluno_0212875,F,2018-11,
aluno_0212876,F,2019-05,
aluno_0212877,F,2019-07,
aluno_0212878,F,2017-09,
aluno_0212879,F,2019-01,
aluno_0212880,F,2018-09,
aluno_0212881,F,2020-12,
aluno_0212882,F,2018-09,
aluno_0212883,F,2019-08,
aluno_0212884,F,2019-03,
aluno_0212885,F,2019-02,
aluno_0212886,F,2021-04,
aluno_0212887,F,2019-12,
aluno_0212888,F,2020-05,
aluno_0212889,F,2021-03,
aluno_0212890,F,2020-02,
aluno_0212891,F,2020-06,
aluno_0212892,F,2020-11,
aluno_0212893,F,2018-01,
aluno_0212894,F,2020-08,
aluno_0212895,F,2019-08,
aluno_0212896,F,2017-06,
aluno_0212897,F,2018-07,
aluno_0212898,F,2021-02,
aluno_0212899,F,2019-02,
aluno_0212900,F,2020-11,
aluno_0212901,F,2018-11,
aluno_0212902,F,2020-01,
aluno_0212903,F,2019-04,
aluno_0212904,F,2017-09,
aluno_0212905,F,2019-09,
aluno_0212906,F,2020-09,
aluno_0212907,F,2020-08,
aluno_0212908,F,2020-04,
aluno_0212909,F,2017-09,
aluno_0212910,F,2020-12,
aluno_0212911,F,2018-04,
aluno_0212912,F,2017-08,
aluno_0212913,F,2020-06,
aluno_0212914,F,2019-04,
aluno_0212915,F,2020-02,
aluno_0212916,F,2019-10,
aluno_0212917,F,2018-03,
aluno_0212918,F,2020-05,
aluno_0212919,M,2020-05,
aluno_0212920,F,2019-03,
aluno_0212921,F,2019-03,
aluno_0212922,F,2019-05,
aluno_0212923,F,2021-01,
aluno_0212924,F,2020-04,
aluno_0212925,F,2019-07,
aluno_0212926,F,2020-06,
aluno_0212927,F,2019-05,
aluno_0212928,F,2018-04,
aluno_0212929,F,2020-02,
aluno_0212930,F,2020-05,
aluno_0212931,F,2019-10,
aluno_0212932,F,2018-06,
aluno_0212933,F,2017-05,
aluno_0212934,F,2018-09,
aluno_0212935,F,2018-10,
aluno_0212936,F,2022-06,
aluno_0212937,F,2019-08,
aluno_0212938,F,2019-06,
aluno_0212939,F,2020-12,
aluno_0212940,F,2020-05,
aluno_0212941,F,2019-09,
aluno_0212942,F,2020-10,
aluno_0212943,F,2017-09,
aluno_0212944,F,2020-11,
aluno_0212945,F,2018-06,
aluno_0212946,F,2019-11,
aluno_0212947,F,2020-03,
aluno_0212948,F,2018-03,
aluno_0212949,F,2019-09,
aluno_0212950,F,2020-01,
aluno_0212951,F,2020-04,
aluno_0212952,F,2018-08,
aluno_0212953,F,2021-05,
aluno_0212954,F,2019-09,
aluno_0212955,F,2018-02,
aluno_0212956,F,2018-10,
aluno_0212957,F,2020-05,
aluno_0212958,F,2019-03,
aluno_0212959,M,2017-12,
aluno_0212960,F,2017-12,
aluno_0212961,F,2019-09,
aluno_0212962,F,2019-07,
aluno_0212963,F,2017-06,
aluno_0212964,F,2020-11,
aluno_0212965,F,2018-09,
aluno_0212966,F,2017-07,
aluno_0212967,M,2018-06,
aluno_0212968,F,2019-07,
aluno_0212969,F,2020-02,
aluno_0212970,F,2020-05,
aluno_0212971,F,2018-04,
aluno_0212972,F,2018-11,
aluno_0212973,F,2018-11,
aluno_0212974,F,2019-06,
aluno_0212975,F,2019-07,
aluno_0212976,F,2018-05,
aluno_0212977,F,2018-05,
aluno_0212978,F,2018-05,
aluno_0212979,F,2019-12,
aluno_0212980,F,2020-11,
aluno_0212981,F,2017-07,
aluno_0212982,F,2017-07,
aluno_0212983,F,2019-01,
aluno_0212984,F,2020-08,
aluno_0212985,F,2019-12,
aluno_0212986,F,2019-12,
aluno_0212987,F,2017-09,
aluno_0212988,F,2019-06,
aluno_0212989,F,2018-11,
aluno_0212990,F,2020-11,
aluno_0212991,F,2021-12,
aluno_0212992,F,2018-09,
aluno_0212993,F,2019-08,
aluno_0212994,F,2020-05,
aluno_0212995,F,2021-02,
aluno_0212996,F,2019-04,
aluno_0212997,F,2018-06,
aluno_0212998,F,2020-09,
aluno_0212999,F,2019-02,
aluno_0213000,F,2019-10,
aluno_0213001,F,2019-01,
aluno_0213002,F,2021-02,
aluno_0213003,F,2020-05,
aluno_0213004,F,2020-11,
aluno_0213005,F,2020-03,
aluno_0213006,F,2018-08,
aluno_0213007,F,2019-01,
aluno_0213008,F,2018-10,
aluno_0213009,F,2021-07,
aluno_0213010,F,2020-02,
aluno_0213011,F,2019-01,
aluno_0213012,F,2020-06,
aluno_0213013,F,2019-06,
aluno_0213014,F,2020-04,
aluno_0213015,F,2018-04,
aluno_0213016,F,2018-04,
aluno_0213017,F,2018-10,
aluno_0213018,F,2018-07,
aluno_0213019,F,2019-02,
aluno_0213020,F,2020-03,
aluno_0213021,F,2019-06,
aluno_0213022,F,2018-08,
aluno_0213023,F,2017-10,
aluno_0213024,F,2019-12,
aluno_0213025,F,2019-11,
aluno_0213026,F,2019-10,
aluno_0213027,F,2020-02,
aluno_0213028,F,2020-03,
aluno_0213029,F,2019-01,
aluno_0213030,F,2020-05,
aluno_0213031,F,2020-04,
aluno_0213032,F,2017-11,
aluno_0213033,F,2019-12,
aluno_0213034,F,2019-04,
aluno_0213035,F,2021-05,
aluno_0213036,F,2020-12,
aluno_0213037,F,2019-01,
aluno_0213038,F,2018-05,
aluno_0213039,F,2017-08,
aluno_0213040,F,2018-07,
aluno_0213041,F,2019-12,
aluno_0213042,F,2019-03,
aluno_0213043,F,2019-05,
aluno_0213044,F,2019-09,
aluno_0213045,F,2021-04,
aluno_0213046,F,2020-06,
aluno_0213047,F,2019-04,
aluno_0213048,F,2018-05,
aluno_0213049,F,2019-08,
aluno_0213050,F,2020-12,
aluno_0213051,F,2018-10,
aluno_0213052,F,2019-02,
aluno_0213053,F,2017-04,
aluno_0213054,F,2018-12,
aluno_0213055,F,2019-04,
aluno_0213056,F,2020-06,
aluno_0213057,F,2019-07,
aluno_0213058,F,2021-04,
aluno_0213059,F,2018-12,
aluno_0213060,F,2020-10,
aluno_0213061,F,2020-03,
aluno_0213062,F,2017-05,
aluno_0213063,F,2019-10,
aluno_0213064,F,2018-04,
aluno_0213065,F,2018-05,
aluno_0213066,F,2019-05,
aluno_0213067,F,2018-11,
aluno_0213068,F,2019-02,
aluno_0213069,F,2019-02,
aluno_0213070,F,2019-04,
aluno_0213071,F,2018-11,
aluno_0213072,M,2020-04,
aluno_0213073,F,2019-01,
aluno_0213074,F,2019-09,
aluno_0213075,F,2019-09,
aluno_0213076,F,2020-12,
aluno_0213077,F,2017-05,
aluno_0213078,F,2017-12,
aluno_0213079,F,2019-03,
aluno_0213080,F,2018-01,
aluno_0213081,F,2019-04,
aluno_0213082,F,2018-09,
aluno_0213083,F,2021-01,
aluno_0213084,F,2022-05,
aluno_0213085,F,2018-11,
aluno_0213086,F,2017-06,
aluno_0213087,F,2018-05,
aluno_0213088,F,2019-02,
aluno_0213089,F,2018-08,
aluno_0213090,F,2018-08,
aluno_0213091,F,2018-05,
aluno_0213092,F,2019-04,
aluno_0213093,F,2018-07,
aluno_0213094,F,2018-10,
aluno_0213095,F,2019-07,
aluno_0213096,F,2019-12,
aluno_0213097,F,2020-10,
aluno_0213098,F,2019-10,
aluno_0213099,F,2019-02,
aluno_0213100,F,2021-05,
aluno_0213101,F,2019-06,
aluno_0213102,F,2017-11,
aluno_0213103,F,2017-10,
aluno_0213104,F,2018-04,
aluno_0213105,F,2019-10,
aluno_0213106,F,2018-05,
aluno_0213107,F,2019-10,
aluno_0213108,F,2019-01,
aluno_0213109,F,2018-12,
aluno_0213110,F,2017-12,
aluno_0213111,F,2017-10,
aluno_0213112,F,2019-10,
aluno_0213113,F,2018-09,
aluno_0213114,F,2018-08,
aluno_0213115,F,2019-02,
aluno_0213116,F,2020-01,
aluno_0213117,F,2018-11,
aluno_0213118,F,2019-09,
aluno_0213119,F,2018-06,
aluno_0213120,F,2020-07,
aluno_0213121,F,2020-03,
aluno_0213122,F,2020-03,
aluno_0213123,F,2018-01,
aluno_0213124,F,2019-04,
aluno_0213125,F,2019-03,
aluno_0213126,F,2017-06,
aluno_0213127,F,2019-04,
aluno_0213128,F,2020-05,
aluno_0213129,F,2019-04,
aluno_0213130,F,2019-11,
aluno_0213131,F,2021-12,
aluno_0213132,F,2021-02,
aluno_0213133,F,2019-01,
aluno_0213134,F,2018-12,
aluno_0213135,F,2019-03,
aluno_0213136,F,2019-03,
aluno_0213137,F,2020-10,
aluno_0213138,F,2021-01,
aluno_0213139,F,2017-04,
aluno_0213140,F,2019-04,
aluno_0213141,F,2020-12,
aluno_0213142,F,2020-12,
aluno_0213143,F,2020-12,
aluno_0213144,F,2019-12,
aluno_0213145,F,2020-08,
aluno_0213146,F,2019-04,
aluno_0213147,F,2017-08,
aluno_0213148,F,2017-12,
aluno_0213149,F,2019-11,
aluno_0213150,F,2018-02,
aluno_0213151,F,2017-06,
aluno_0213152,F,2019-06,
aluno_0213153,F,2018-02,
aluno_0213154,F,2019-05,
aluno_0213155,F,2020-07,
aluno_0213156,F,2017-06,
aluno_0213157,F,2019-11,
aluno_0213158,F,2020-08,
aluno_0213159,F,2018-07,
aluno_0213160,F,2019-08,
aluno_0213161,F,2020-08,
aluno_0213162,F,2019-09,
aluno_0213163,F,2019-07,
aluno_0213164,F,2018-10,
aluno_0213165,F,2018-10,
aluno_0213166,F,2017-06,
aluno_0213167,F,2018-03,
aluno_0213168,F,2019-02,
aluno_0213169,F,2020-09,
aluno_0213170,F,2019-04,
aluno_0213171,F,2019-05,
aluno_0213172,F,2020-09,
aluno_0213173,F,2018-03,
aluno_0213174,F,2018-11,
aluno_0213175,F,2020-06,
aluno_0213176,F,2020-08,
aluno_0213177,F,2017-12,
aluno_0213178,F,2018-01,
aluno_0213179,F,2018-01,
aluno_0213180,F,2018-09,
aluno_0213181,F,2019-10,
aluno_0213182,F,2021-12,
aluno_0213183,F,2020-11,
aluno_0213184,F,2018-08,
aluno_0213185,F,2019-05,
aluno_0213186,F,2019-02,
aluno_0213187,F,2020-10,
aluno_0213188,F,2020-04,
aluno_0213189,F,2022-02,
aluno_0213190,F,2021-05,
aluno_0213191,F,2018-06,
aluno_0213192,F,2018-06,
aluno_0213193,M,2018-04,
aluno_0213194,F,2019-12,
aluno_0213195,F,2019-02,
aluno_0213196,F,2019-09,
aluno_0213197,F,2019-03,
aluno_0213198,F,2020-07,
aluno_0213199,F,2018-04,
aluno_0213200,F,2021-03,
aluno_0213201,F,2018-08,
aluno_0213202,F,2018-06,
aluno_0213203,F,2019-07,
aluno_0213204,F,2019-10,
aluno_0213205,F,2020-05,
aluno_0213206,F,2018-12,
aluno_0213207,F,2019-11,
aluno_0213208,F,2019-08,
aluno_0213209,F,2019-04,
aluno_0213210,F,2019-09,
aluno_0213211,F,2017-09,
aluno_0213212,F,2020-03,
aluno_0213213,F,2020-11,
aluno_0213214,F,2018-07,
aluno_0213215,F,2018-08,
aluno_0213216,F,2019-05,
aluno_0213217,F,2021-03,
aluno_0213218,F,2020-09,
aluno_0213219,F,2018-02,
aluno_0213220,F,2020-04,
aluno_0213221,F,2018-09,
aluno_0213222,F,2018-07,
aluno_0213223,F,2018-07,
aluno_0213224,F,2019-11,
aluno_0213225,F,2020-04,
aluno_0213226,F,2017-11,
aluno_0213227,F,2017-05,
aluno_0213228,F,2019-11,
aluno_0213229,F,2021-03,
aluno_0213230,F,2018-11,
aluno_0213231,F,2019-10,
aluno_0213232,F,2020-10,
aluno_0213233,F,2019-08,
aluno_0213234,F,2019-07,
aluno_0213235,F,2019-08,
aluno_0213236,F,2017-06,
aluno_0213237,F,2019-10,
aluno_0213238,F,2018-05,
aluno_0213239,F,2019-07,
aluno_0213240,F,2021-01,
aluno_0213241,F,2018-05,
aluno_0213242,F,2017-08,
aluno_0213243,F,2019-06,
aluno_0213244,F,2020-02,
aluno_0213245,F,2019-03,
aluno_0213246,F,2019-03,
aluno_0213247,F,2020-07,
aluno_0213248,F,2017-12,
aluno_0213249,F,2020-04,
aluno_0213250,F,2018-03,
aluno_0213251,F,2019-01,
aluno_0213252,F,2019-10,
aluno_0213253,F,2020-04,
aluno_0213254,F,2018-09,
aluno_0213255,F,2018-09,
aluno_0213256,F,2019-09,
aluno_0213257,F,2018-07,
aluno_0213258,F,2017-08,
aluno_0213259,F,2018-08,
aluno_0213260,M,2017-05,
aluno_0213261,F,2020-03,
aluno_0213262,F,2019-04,
aluno_0213263,F,2020-05,
aluno_0213264,F,2017-07,
aluno_0213265,F,2019-05,
aluno_0213266,F,2019-04,
aluno_0213267,F,2019-02,
aluno_0213268,F,2019-12,
aluno_0213269,F,2019-06,
aluno_0213270,F,2018-10,
aluno_0213271,F,2019-12,
aluno_0213272,F,2021-04,
aluno_0213273,F,2019-09,
aluno_0213274,M,2017-10,
aluno_0213275,F,2020-06,
aluno_0213276,F,2022-02,
aluno_0213277,F,2020-04,
aluno_0213278,F,2018-06,
aluno_0213279,F,2018-07,
aluno_0213280,F,2017-08,
aluno_0213281,F,2020-06,
aluno_0213282,F,2018-05,
aluno_0213283,F,2018-04,
aluno_0213284,F,2019-12,
aluno_0213285,F,2018-01,
aluno_0213286,F,2017-05,
aluno_0213287,F,2020-04,
aluno_0213288,F,2017-07,
aluno_0213289,F,2019-02,
aluno_0213290,F,2020-07,
aluno_0213291,F,2018-07,
aluno_0213292,F,2019-07,
aluno_0213293,F,2020-01,
aluno_0213294,F,2019-02,
aluno_0213295,F,2019-10,
aluno_0213296,F,2020-04,
aluno_0213297,F,2020-05,
aluno_0213298,F,2019-07,
aluno_0213299,F,2019-09,
aluno_0213300,F,2019-04,
aluno_0213301,F,2019-05,
aluno_0213302,F,2020-11,
aluno_0213303,F,2018-04,
aluno_0213304,F,2020-10,
aluno_0213305,F,2018-07,
aluno_0213306,F,2018-08,
aluno_0213307,F,2020-02,
aluno_0213308,F,2017-07,
aluno_0213309,F,2020-03,
aluno_0213310,F,2017-04,
aluno_0213311,F,2020-06,
aluno_0213312,F,2017-10,
aluno_0213313,F,2018-08,
aluno_0213314,F,2017-10,
aluno_0213315,F,2019-08,
aluno_0213316,F,2019-07,
aluno_0213317,F,2018-10,
aluno_0213318,F,2020-04,
aluno_0213319,F,2020-01,
aluno_0213320,F,2019-02,
aluno_0213321,F,2020-02,
aluno_0213322,F,2018-04,
aluno_0213323,F,2020-05,
aluno_0213324,F,2020-04,
aluno_0213325,F,2018-10,
aluno_0213326,F,2021-01,
aluno_0213327,F,2019-09,
aluno_0213328,F,2018-09,
aluno_0213329,F,2020-10,
aluno_0213330,F,2019-08,
aluno_0213331,F,2018-10,
aluno_0213332,F,2019-04,
aluno_0213333,F,2020-09,
aluno_0213334,F,2017-11,
aluno_0213335,F,2018-10,
aluno_0213336,F,2021-01,
aluno_0213337,F,2019-11,
aluno_0213338,F,2018-09,
aluno_0213339,F,2018-06,
aluno_0213340,F,2018-08,
aluno_0213341,F,2019-04,
aluno_0213342,F,2018-06,
aluno_0213343,F,2019-09,
aluno_0213344,F,2019-10,
aluno_0213345,F,2018-05,
aluno_0213346,F,2019-04,
aluno_0213347,F,2020-07,
aluno_0213348,F,2019-04,
aluno_0213349,F,2021-01,
aluno_0213350,F,2021-01,
aluno_0213351,F,2020-10,
aluno_0213352,F,2021-01,
aluno_0213353,F,2020-03,
aluno_0213354,F,2018-09,
aluno_0213355,F,2020-01,
aluno_0213356,F,2020-06,
aluno_0213357,F,2017-07,
aluno_0213358,F,2018-02,
aluno_0213359,F,2022-02,
aluno_0213360,F,2017-07,
aluno_0213361,F,2021-04,
aluno_0213362,F,2019-06,
aluno_0213363,F,2017-04,
aluno_0213364,F,2020-09,
aluno_0213365,F,2019-05,
aluno_0213366,F,2019-05,
aluno_0213367,F,2020-04,
aluno_0213368,F,2019-05,
aluno_0213369,F,2019-05,
aluno_0213370,F,2020-05,
aluno_0213371,F,2017-12,
aluno_0213372,F,2018-04,
aluno_0213373,F,2020-02,
aluno_0213374,F,2019-08,
aluno_0213375,F,2019-02,
aluno_0213376,F,2019-07,
aluno_0213377,F,2019-02,
aluno_0213378,F,2020-01,
aluno_0213379,F,2020-03,
aluno_0213380,F,2018-06,
aluno_0213381,F,2019-12,
aluno_0213382,F,2018-06,
aluno_0213383,F,2019-11,
aluno_0213384,F,2019-06,
aluno_0213385,F,2018-08,
aluno_0213386,F,2020-01,
aluno_0213387,F,2018-11,
aluno_0213388,F,2019-08,
aluno_0213389,F,2020-08,
aluno_0213390,F,2021-05,
aluno_0213391,F,2020-09,
aluno_0213392,F,2017-12,
aluno_0213393,F,2019-07,
aluno_0213394,F,2018-10,
aluno_0213395,F,2018-12,
aluno_0213396,F,2018-06,
aluno_0213397,F,2018-05,
aluno_0213398,F,2020-02,
aluno_0213399,F,2017-07,
aluno_0213400,F,2019-11,
aluno_0213401,F,2018-07,
aluno_0213402,F,2020-09,
aluno_0213403,F,2019-08,
aluno_0213404,F,2019-05,
aluno_0213405,F,2021-04,
aluno_0213406,F,2019-05,
aluno_0213407,F,2021-08,
aluno_0213408,F,2017-05,
aluno_0213409,F,2020-06,
aluno_0213410,F,2019-05,
aluno_0213411,F,2019-12,
aluno_0213412,F,2017-10,
aluno_0213413,F,2019-02,
aluno_0213414,F,2018-12,
aluno_0213415,F,2020-06,
aluno_0213416,F,2019-01,
aluno_0213417,F,2020-01,
aluno_0213418,F,2019-06,
aluno_0213419,F,2019-12,
aluno_0213420,F,2019-12,
aluno_0213421,F,2019-07,
aluno_0213422,F,2017-05,
aluno_0213423,F,2018-07,
aluno_0213424,F,2019-02,
aluno_0213425,F,2019-08,
aluno_0213426,F,2019-12,
aluno_0213427,F,2020-06,
aluno_0213428,F,2018-07,
aluno_0213429,F,2020-09,
aluno_0213430,F,2019-12,
aluno_0213431,F,2018-09,
aluno_0213432,F,2020-10,
aluno_0213433,F,2018-07,
aluno_0213434,F,2020-12,
aluno_0213435,F,2018-05,
aluno_0213436,F,2021-05,
aluno_0213437,F,2018-06,
aluno_0213438,F,2017-05,
aluno_0213439,F,2019-11,
aluno_0213440,F,2019-04,
aluno_0213441,F,2018-06,
aluno_0213442,F,2020-06,
aluno_0213443,F,2019-09,
aluno_0213444,M,2018-11,
aluno_0213445,F,2019-10,
aluno_0213446,F,2020-11,
aluno_0213447,F,2019-10,
aluno_0213448,F,2019-04,
aluno_0213449,F,2018-08,
aluno_0213450,F,2020-07,
aluno_0213451,F,2018-03,
aluno_0213452,F,2019-03,
aluno_0213453,F,2019-06,
aluno_0213454,F,2020-02,
aluno_0213455,F,2019-07,
aluno_0213456,F,2018-11,
aluno_0213457,F,2019-01,
aluno_0213458,F,2017-04,
aluno_0213459,F,2020-08,
aluno_0213460,F,2020-03,
aluno_0213461,F,2020-06,
aluno_0213462,M,2020-06,
aluno_0213463,F,2019-06,
aluno_0213464,F,2019-01,
aluno_0213465,F,2018-04,
aluno_0213466,F,2018-04,
aluno_0213467,F,2019-05,
aluno_0213468,F,2020-11,
aluno_0213469,F,2019-07,
aluno_0213470,F,2019-08,
aluno_0213471,F,2020-07,
aluno_0213472,F,2020-06,
aluno_0213473,F,2019-08,
aluno_0213474,F,2018-07,
aluno_0213475,F,2020-12,
aluno_0213476,F,2019-05,
aluno_0213477,F,2019-08,
aluno_0213478,F,2019-12,
aluno_0213479,F,2018-07,
aluno_0213480,F,2019-05,
aluno_0213481,F,2018-07,
aluno_0213482,F,2019-04,
aluno_0213483,F,2019-04,
aluno_0213484,F,2022-05,
aluno_0213485,F,2019-11,
aluno_0213486,F,2020-11,
aluno_0213487,F,2020-05,
aluno_0213488,F,2020-04,
aluno_0213489,F,2019-10,
aluno_0213490,F,2020-01,
aluno_0213491,F,2018-07,
aluno_0213492,F,2018-10,
aluno_0213493,F,2020-09,
aluno_0213494,F,2020-11,
aluno_0213495,F,2019-06,
aluno_0213496,F,2019-11,
aluno_0213497,F,2020-08,
aluno_0213498,F,2017-07,
aluno_0213499,F,2021-02,
aluno_0213500,F,2019-08,
aluno_0213501,F,2017-10,
aluno_0213502,F,2020-07,
aluno_0213503,F,2017-12,
aluno_0213504,F,2021-04,
aluno_0213505,F,2019-10,
aluno_0213506,F,2019-03,
aluno_0213507,F,2020-03,
aluno_0213508,F,2021-02,
aluno_0213509,F,2020-07,
aluno_0213510,F,2018-08,
aluno_0213511,F,2020-03,
aluno_0213512,F,2020-05,
aluno_0213513,F,2019-07,
aluno_0213514,F,2021-04,
aluno_0213515,F,2020-08,
aluno_0213516,F,2019-01,
aluno_0213517,F,2019-06,
aluno_0213518,F,2020-06,
aluno_0213519,F,2020-06,
aluno_0213520,F,2018-09,
aluno_0213521,F,2019-11,
aluno_0213522,F,2018-07,
aluno_0213523,F,2019-04,
aluno_0213524,F,2020-03,
aluno_0213525,F,2020-12,
aluno_0213526,F,2020-04,
aluno_0213527,F,2019-05,
aluno_0213528,F,2022-03,
aluno_0213529,F,2018-06,
aluno_0213530,F,2020-05,
aluno_0213531,F,2017-09,
aluno_0213532,F,2020-01,
aluno_0213533,F,2021-04,
aluno_0213534,F,2020-01,
aluno_0213535,F,2019-10,
aluno_0213536,F,2019-08,
aluno_0213537,F,2020-07,
aluno_0213538,F,2020-05,
aluno_0213539,F,2019-08,
aluno_0213540,F,2019-09,
aluno_0213541,F,2020-09,
aluno_0213542,F,2018-07,
aluno_0213543,F,2020-01,
aluno_0213544,F,2019-06,
aluno_0213545,F,2019-10,
aluno_0213546,F,2017-12,
aluno_0213547,F,2017-10,
aluno_0213548,F,2019-02,
aluno_0213549,F,2019-05,
aluno_0213550,F,2017-11,
aluno_0213551,F,2018-07,
aluno_0213552,F,2019-02,
aluno_0213553,F,2018-10,
aluno_0213554,F,2018-06,
aluno_0213555,F,2021-01,
aluno_0213556,F,2017-10,
aluno_0213557,F,2018-01,
aluno_0213558,F,2020-05,
aluno_0213559,F,2018-10,
aluno_0213560,F,2020-03,
aluno_0213561,F,2021-02,
aluno_0213562,M,2019-12,
aluno_0213563,F,2020-07,
aluno_0213564,F,2020-01,
aluno_0213565,F,2018-04,
aluno_0213566,F,2021-02,
aluno_0213567,F,2018-02,
aluno_0213568,F,2019-10,
aluno_0213569,F,2020-11,
aluno_0213570,F,2019-09,
aluno_0213571,F,2019-07,
aluno_0213572,F,2020-04,
aluno_0213573,F,2020-04,
aluno_0213574,M,2020-04,
aluno_0213575,F,2019-07,
aluno_0213576,F,2020-03,
aluno_0213577,F,2020-01,
aluno_0213578,F,2019-04,
aluno_0213579,F,2017-08,
aluno_0213580,F,2018-08,
aluno_0213581,F,2018-03,
aluno_0213582,F,2018-05,
aluno_0213583,F,2020-03,
aluno_0213584,F,2019-11,
aluno_0213585,M,2018-12,
aluno_0213586,F,2018-03,
aluno_0213587,F,2019-08,
aluno_0213588,F,2019-02,
aluno_0213589,F,2019-03,
aluno_0213590,F,2018-07,
aluno_0213591,F,2020-05,
aluno_0213592,F,2019-09,
aluno_0213593,F,2020-07,
aluno_0213594,M,2019-05,
aluno_0213595,F,2020-08,
aluno_0213596,F,2020-01,
aluno_0213597,F,2019-04,
aluno_0213598,F,2019-12,
aluno_0213599,F,2019-01,
aluno_0213600,F,2019-11,
aluno_0213601,F,2020-01,
aluno_0213602,F,2018-12,
aluno_0213603,F,2019-04,
aluno_0213604,F,2017-08,
aluno_0213605,F,2018-04,
aluno_0213606,F,2020-11,
aluno_0213607,F,2018-11,
aluno_0213608,F,2020-09,
aluno_0213609,F,2021-03,
aluno_0213610,F,2019-01,
aluno_0213611,F,2018-06,
aluno_0213612,F,2018-04,
aluno_0213613,F,2019-04,
aluno_0213614,F,2019-12,
aluno_0213615,F,2019-01,
aluno_0213616,F,2018-08,
aluno_0213617,F,2018-04,
aluno_0213618,F,2020-06,
aluno_0213619,F,2019-01,
aluno_0213620,F,2019-02,
aluno_0213621,F,2018-05,
aluno_0213622,M,2020-03,
aluno_0213623,F,2020-07,
aluno_0213624,F,2020-09,
aluno_0213625,F,2018-01,
aluno_0213626,F,2020-02,
aluno_0213627,F,2019-05,
aluno_0213628,F,2020-10,
aluno_0213629,F,2019-12,
aluno_0213630,F,2017-11,
aluno_0213631,F,2018-08,
aluno_0213632,F,2019-10,
aluno_0213633,F,2019-01,
aluno_0213634,F,2017-08,
aluno_0213635,F,2018-05,
aluno_0213636,F,2018-08,
aluno_0213637,F,2020-05,
aluno_0213638,F,2019-04,
aluno_0213639,F,2019-04,
aluno_0213640,F,2017-04,
aluno_0213641,F,2020-03,
aluno_0213642,F,2020-11,
aluno_0213643,F,2018-11,
aluno_0213644,F,2020-12,
aluno_0213645,F,2019-08,
aluno_0213646,F,2021-11,
aluno_0213647,F,2019-07,
aluno_0213648,F,2019-07,
aluno_0213649,F,2021-01,
aluno_0213650,F,2020-10,
aluno_0213651,F,2019-07,
aluno_0213652,F,2021-01,
aluno_0213653,F,2019-02,
aluno_0213654,F,2021-07,
aluno_0213655,F,2018-05,
aluno_0213656,F,2021-04,
aluno_0213657,F,2018-10,
aluno_0213658,F,2018-10,
aluno_0213659,F,2020-06,
aluno_0213660,F,2020-07,
aluno_0213661,F,2018-11,
aluno_0213662,F,2020-02,
aluno_0213663,M,2019-01,
aluno_0213664,F,2018-10,
aluno_0213665,F,2017-07,
aluno_0213666,F,2018-05,
aluno_0213667,F,2018-03,
aluno_0213668,F,2019-01,
aluno_0213669,F,2019-01,
aluno_0213670,F,2019-10,
aluno_0213671,F,2018-02,
aluno_0213672,F,2019-11,
aluno_0213673,F,2020-03,
aluno_0213674,F,2017-10,
aluno_0213675,F,2018-12,
aluno_0213676,F,2019-02,
aluno_0213677,F,2019-03,
aluno_0213678,F,2017-09,
aluno_0213679,F,2018-11,
aluno_0213680,F,2020-09,
aluno_0213681,F,2018-07,
aluno_0213682,F,2020-05,
aluno_0213683,F,2020-09,
aluno_0213684,F,2020-02,
aluno_0213685,F,2018-09,
aluno_0213686,F,2018-09,
aluno_0213687,F,2020-12,
aluno_0213688,F,2020-01,
aluno_0213689,F,2018-03,
aluno_0213690,F,2018-12,
aluno_0213691,F,2018-05,
aluno_0213692,F,2019-03,
aluno_0213693,F,2019-04,
aluno_0213694,F,2019-04,
aluno_0213695,F,2017-05,
aluno_0213696,F,2017-05,
aluno_0213697,F,2018-07,
aluno_0213698,F,2019-05,
aluno_0213699,F,2019-10,
aluno_0213700,F,2019-06,
aluno_0213701,F,2019-08,
aluno_0213702,F,2019-02,
aluno_0213703,F,2019-02,
aluno_0213704,F,2021-01,
aluno_0213705,F,2017-08,
aluno_0213706,F,2020-05,
aluno_0213707,F,2019-02,
aluno_0213708,F,2019-06,
aluno_0213709,F,2017-07,
aluno_0213710,F,2018-09,
aluno_0213711,M,2019-10,
aluno_0213712,F,2020-03,
aluno_0213713,F,2018-03,
aluno_0213714,F,2019-05,
aluno_0213715,F,2021-05,
aluno_0213716,F,2018-10,
aluno_0213717,F,2018-02,
aluno_0213718,F,2017-09,
aluno_0213719,F,2021-01,
aluno_0213720,F,2019-02,
aluno_0213721,F,2020-08,
aluno_0213722,F,2019-07,
aluno_0213723,F,2018-05,
aluno_0213724,F,2020-01,
aluno_0213725,F,2019-07,
aluno_0213726,F,2020-04,
aluno_0213727,F,2020-05,
aluno_0213728,F,2019-02,
aluno_0213729,F,2019-05,
aluno_0213730,F,2018-08,
